longitude,latitude,housing_median_age,total_rooms,total_bedrooms,population,households,median_income,ocean_<1H OCEAN,ocean_INLAND,ocean_ISLAND,ocean_NEAR BAY,ocean_NEAR OCEAN,median_house_value
-117.87,33.62,15.0,2209.0,275.0,735.0,274.0,15.0001,True,False,False,False,False,500001.0
-117.87,33.62,8.0,1266.0,,375.0,183.0,9.802,True,False,False,False,False,500001.0
-117.88,33.65,24.0,4879.0,756.0,1777.0,754.0,5.9055,True,False,False,False,False,477300.0
-117.9,33.63,26.0,4486.0,554.0,1598.0,549.0,10.1454,True,False,False,False,False,500001.0
-117.91,33.63,20.0,3442.0,1526.0,1427.0,977.0,3.1985,True,False,False,False,False,106300.0
-117.9,33.63,32.0,3556.0,521.0,1381.0,537.0,6.1426,True,False,False,False,False,450700.0
-117.9,33.63,26.0,1632.0,376.0,598.0,375.0,3.2125,True,False,False,False,False,455000.0
-117.9,33.63,28.0,2370.0,352.0,832.0,347.0,7.1148,True,False,False,False,False,500001.0
-117.88,33.66,26.0,6017.0,1244.0,2673.0,1135.0,3.5426,True,False,False,False,False,295400.0
-117.89,33.66,33.0,3595.0,785.0,1621.0,732.0,4.1372,True,False,False,False,False,265200.0
-117.9,33.66,13.0,1642.0,423.0,841.0,368.0,3.6042,True,False,False,False,False,226000.0
-117.9,33.65,24.0,4496.0,877.0,1928.0,855.0,4.6808,True,False,False,False,False,245500.0
-117.89,33.66,32.0,2736.0,550.0,1279.0,534.0,5.5422,True,False,False,False,False,253100.0
-117.9,33.65,27.0,3310.0,598.0,1402.0,563.0,6.632,True,False,False,False,False,441100.0
-117.9,33.64,28.0,2466.0,507.0,1081.0,465.0,3.9375,True,False,False,False,False,339800.0
-117.9,33.65,28.0,2043.0,430.0,1108.0,452.0,5.2549,True,False,False,False,False,261800.0
-117.9,33.65,30.0,2196.0,486.0,1131.0,460.0,4.4135,True,False,False,False,False,272300.0
-117.91,33.65,24.0,885.0,321.0,590.0,254.0,2.625,True,False,False,False,False,217900.0
-117.9,33.65,30.0,1634.0,373.0,771.0,364.0,3.4125,True,False,False,False,False,284100.0
-117.91,33.65,17.0,1328.0,377.0,762.0,344.0,2.2222,True,False,False,False,False,276800.0
-117.91,33.64,37.0,1998.0,472.0,1030.0,436.0,3.9306,True,False,False,False,False,268400.0
-117.9,33.64,36.0,2017.0,357.0,850.0,348.0,5.0532,True,False,False,False,False,310900.0
-117.91,33.64,29.0,1652.0,310.0,832.0,326.0,4.8098,True,False,False,False,False,325400.0
-117.91,33.64,40.0,1958.0,333.0,876.0,364.0,3.6406,True,False,False,False,False,326100.0
-117.91,33.63,32.0,1901.0,400.0,946.0,418.0,2.7264,True,False,False,False,False,311100.0
-117.92,33.63,34.0,2479.0,491.0,1131.0,490.0,4.9643,True,False,False,False,False,317900.0
-117.91,33.63,30.0,2071.0,412.0,1081.0,412.0,4.9125,True,False,False,False,False,335700.0
-117.92,33.64,25.0,2224.0,580.0,985.0,516.0,3.1305,True,False,False,False,False,268800.0
-117.91,33.64,38.0,2222.0,542.0,1067.0,512.0,2.8553,True,False,False,False,False,307600.0
-117.92,33.63,24.0,1562.0,441.0,696.0,347.0,3.5161,True,False,False,False,False,236400.0
-117.91,33.63,32.0,1122.0,233.0,557.0,223.0,3.5388,True,False,False,False,False,407000.0
-117.92,33.62,37.0,2038.0,379.0,837.0,381.0,5.2416,True,False,False,False,False,471300.0
-117.92,33.63,39.0,1469.0,226.0,553.0,225.0,7.8496,True,False,False,False,False,490800.0
-117.92,33.62,35.0,1821.0,335.0,727.0,316.0,6.5842,True,False,False,False,False,458500.0
-117.91,33.61,27.0,1797.0,343.0,435.0,203.0,5.9196,True,False,False,False,False,500001.0
-117.91,33.62,32.0,1997.0,427.0,944.0,426.0,4.4063,True,False,False,False,False,500001.0
-117.91,33.62,35.0,2426.0,359.0,937.0,387.0,9.2175,True,False,False,False,False,500001.0
-117.92,33.61,18.0,1538.0,425.0,425.0,288.0,5.3369,True,False,False,False,False,312500.0
-117.93,33.62,33.0,1890.0,416.0,859.0,329.0,4.5658,True,False,False,False,False,500001.0
-117.93,33.62,34.0,2125.0,498.0,1052.0,468.0,5.6315,True,False,False,False,False,484600.0
-117.94,33.62,28.0,1765.0,390.0,832.0,349.0,6.5928,True,False,False,False,False,439100.0
-117.95,33.63,29.0,1496.0,282.0,463.0,215.0,6.0516,True,False,False,False,False,500001.0
-117.96,33.6,34.0,959.0,230.0,384.0,197.0,5.2333,False,False,False,False,True,471400.0
-117.93,33.61,27.0,1806.0,465.0,791.0,358.0,3.8125,True,False,False,False,False,366700.0
-117.93,33.62,37.0,2204.0,428.0,807.0,410.0,7.0516,True,False,False,False,False,500001.0
-117.94,33.62,25.0,1188.0,264.0,569.0,249.0,3.6607,True,False,False,False,False,500001.0
-117.94,33.65,20.0,5476.0,1073.0,2327.0,963.0,5.6637,True,False,False,False,False,222100.0
-117.93,33.65,35.0,2133.0,413.0,1473.0,402.0,4.4211,True,False,False,False,False,215200.0
-117.93,33.64,31.0,1291.0,356.0,1252.0,373.0,2.7143,True,False,False,False,False,185400.0
-117.94,33.64,18.0,1867.0,426.0,871.0,399.0,2.6221,True,False,False,False,False,272000.0
-117.93,33.64,24.0,1395.0,396.0,1478.0,404.0,2.5301,True,False,False,False,False,192900.0
-117.92,33.64,24.0,2539.0,695.0,1623.0,611.0,3.0708,True,False,False,False,False,188700.0
-117.94,33.64,24.0,1097.0,307.0,470.0,333.0,1.6389,True,False,False,False,False,225000.0
-117.93,33.64,15.0,1707.0,514.0,1335.0,434.0,2.7543,True,False,False,False,False,177800.0
-117.95,33.63,27.0,2489.0,481.0,1082.0,443.0,5.8777,True,False,False,False,False,358800.0
-117.95,33.63,27.0,891.0,183.0,513.0,171.0,6.0,True,False,False,False,False,381500.0
-117.93,33.63,10.0,2766.0,732.0,1332.0,646.0,4.6161,True,False,False,False,False,226300.0
-117.95,33.63,17.0,6745.0,1547.0,2688.0,1535.0,3.9917,True,False,False,False,False,271600.0
-117.91,33.65,19.0,1589.0,421.0,1118.0,394.0,4.1029,True,False,False,False,False,213400.0
-117.92,33.64,5.0,949.0,287.0,497.0,244.0,2.75,True,False,False,False,False,225000.0
-117.92,33.65,15.0,1309.0,477.0,1330.0,424.0,3.4417,True,False,False,False,False,182500.0
-117.93,33.65,29.0,1253.0,375.0,1198.0,362.0,3.5179,True,False,False,False,False,225000.0
-117.91,33.65,24.0,1494.0,494.0,814.0,459.0,2.1074,True,False,False,False,False,181300.0
-117.92,33.65,28.0,1087.0,423.0,807.0,425.0,0.9702,True,False,False,False,False,225400.0
-117.92,33.65,25.0,1679.0,470.0,1314.0,473.0,4.1026,True,False,False,False,False,211500.0
-117.92,33.65,20.0,1391.0,393.0,856.0,360.0,3.184,True,False,False,False,False,220000.0
-117.93,33.65,27.0,1283.0,406.0,1063.0,376.0,2.75,True,False,False,False,False,275000.0
-117.92,33.68,28.0,3397.0,597.0,1397.0,560.0,4.8125,True,False,False,False,False,244600.0
-117.93,33.67,27.0,3512.0,472.0,1391.0,481.0,8.1001,True,False,False,False,False,336500.0
-117.94,33.67,26.0,2552.0,314.0,925.0,323.0,8.1839,True,False,False,False,False,367000.0
-117.94,33.66,16.0,2095.0,450.0,963.0,411.0,5.5,True,False,False,False,False,224100.0
-117.94,33.65,15.0,2016.0,443.0,1015.0,419.0,5.2732,True,False,False,False,False,209700.0
-117.93,33.65,34.0,2141.0,425.0,1559.0,429.0,4.2036,True,False,False,False,False,220100.0
-117.93,33.69,19.0,2602.0,439.0,1156.0,424.0,5.01,True,False,False,False,False,263800.0
-117.93,33.69,26.0,2822.0,473.0,1258.0,469.0,6.4441,True,False,False,False,False,261000.0
-117.92,33.68,25.0,2017.0,454.0,1024.0,428.0,4.4732,True,False,False,False,False,245600.0
-117.93,33.68,33.0,2664.0,432.0,1197.0,429.0,5.069,True,False,False,False,False,264200.0
-117.94,33.68,26.0,4183.0,539.0,1504.0,520.0,7.4056,True,False,False,False,False,374200.0
-117.92,33.67,14.0,6224.0,1679.0,3148.0,1589.0,4.2071,True,False,False,False,False,430900.0
-117.93,33.66,18.0,2043.0,250.0,702.0,246.0,9.6062,True,False,False,False,False,414700.0
-117.93,33.65,26.0,5831.0,1546.0,4738.0,1477.0,3.1483,True,False,False,False,False,213000.0
-117.91,33.69,30.0,2704.0,426.0,1289.0,423.0,5.2815,True,False,False,False,False,229500.0
-117.91,33.67,16.0,7961.0,2276.0,5014.0,2116.0,3.512,True,False,False,False,False,218400.0
-117.9,33.68,25.0,7060.0,1159.0,3903.0,1139.0,4.8359,True,False,False,False,False,249200.0
-117.9,33.67,26.0,2507.0,393.0,1333.0,392.0,6.1601,True,False,False,False,False,266100.0
-117.89,33.68,26.0,2905.0,504.0,1452.0,491.0,5.0853,True,False,False,False,False,260300.0
-117.9,33.67,25.0,639.0,98.0,311.0,93.0,6.6833,True,False,False,False,False,275900.0
-117.91,33.67,32.0,3058.0,562.0,1475.0,569.0,4.4625,True,False,False,False,False,253500.0
-117.91,33.66,26.0,5761.0,1326.0,2681.0,1116.0,4.0341,True,False,False,False,False,243300.0
-117.91,33.65,14.0,2598.0,759.0,1584.0,703.0,4.0417,True,False,False,False,False,180900.0
-117.91,33.66,21.0,1708.0,505.0,1099.0,434.0,3.225,True,False,False,False,False,193800.0
-117.9,33.66,22.0,3568.0,938.0,1952.0,938.0,3.1667,True,False,False,False,False,161000.0
-117.9,33.66,4.0,456.0,91.0,623.0,84.0,6.6369,True,False,False,False,False,192600.0
-117.9,33.69,13.0,9947.0,1675.0,4071.0,1582.0,5.422,True,False,False,False,False,316600.0
-117.87,33.69,4.0,2337.0,768.0,983.0,655.0,3.7174,True,False,False,False,False,275000.0
-117.89,33.68,8.0,5278.0,1575.0,2389.0,1371.0,3.3409,True,False,False,False,False,181300.0
-117.88,33.69,20.0,5330.0,976.0,2734.0,1000.0,5.2138,True,False,False,False,False,233100.0
-117.86,33.71,21.0,1795.0,406.0,2246.0,400.0,3.152,True,False,False,False,False,152800.0
-117.86,33.71,36.0,191.0,42.0,208.0,37.0,3.375,True,False,False,False,False,157500.0
-117.87,33.71,16.0,3397.0,686.0,1924.0,621.0,4.9148,True,False,False,False,False,155500.0
-117.87,33.71,13.0,1087.0,340.0,817.0,342.0,3.5326,True,False,False,False,False,262500.0
-117.87,33.7,17.0,3216.0,607.0,1916.0,618.0,4.9153,True,False,False,False,False,266400.0
-117.87,33.7,21.0,3648.0,654.0,2266.0,628.0,5.0956,True,False,False,False,False,246000.0
-117.88,33.71,27.0,1596.0,297.0,1703.0,289.0,4.1,True,False,False,False,False,184900.0
-117.88,33.71,30.0,1739.0,359.0,1914.0,369.0,3.5551,True,False,False,False,False,185200.0
-117.88,33.71,20.0,1738.0,509.0,1403.0,411.0,3.1742,True,False,False,False,False,245000.0
-117.88,33.7,18.0,2135.0,373.0,1464.0,405.0,5.4836,True,False,False,False,False,225800.0
-117.88,33.7,17.0,5122.0,1544.0,2966.0,1339.0,3.4835,True,False,False,False,False,116700.0
-117.88,33.7,24.0,534.0,88.0,249.0,74.0,5.3254,True,False,False,False,False,240500.0
-117.88,33.7,16.0,1505.0,358.0,835.0,339.0,3.8029,True,False,False,False,False,205400.0
-117.9,33.72,36.0,443.0,117.0,577.0,115.0,3.6875,True,False,False,False,False,137500.0
-117.91,33.72,32.0,2436.0,504.0,2839.0,516.0,4.5607,True,False,False,False,False,182100.0
-117.9,33.72,33.0,2613.0,562.0,3150.0,543.0,4.3899,True,False,False,False,False,180700.0
-117.9,33.73,31.0,1171.0,306.0,1690.0,301.0,3.2639,True,False,False,False,False,155200.0
-117.89,33.72,25.0,4343.0,847.0,3872.0,850.0,4.65,True,False,False,False,False,197800.0
-117.89,33.72,23.0,2305.0,538.0,2493.0,502.0,3.6618,True,False,False,False,False,183500.0
-117.88,33.73,32.0,1947.0,355.0,1786.0,332.0,4.5726,True,False,False,False,False,177500.0
-117.88,33.72,38.0,1421.0,300.0,1236.0,263.0,3.9844,True,False,False,False,False,165300.0
-117.88,33.72,36.0,1910.0,352.0,1593.0,329.0,3.89,True,False,False,False,False,170000.0
-117.9,33.71,16.0,4208.0,630.0,2592.0,662.0,6.1966,True,False,False,False,False,260500.0
-117.89,33.71,23.0,1422.0,260.0,1092.0,263.0,4.7422,True,False,False,False,False,202400.0
-117.89,33.71,24.0,4365.0,804.0,2663.0,753.0,4.5814,True,False,False,False,False,233300.0
-117.9,33.71,16.0,1917.0,317.0,1324.0,351.0,6.2488,True,False,False,False,False,252000.0
-117.89,33.71,16.0,1591.0,225.0,926.0,239.0,6.2452,True,False,False,False,False,266300.0
-117.9,33.71,15.0,539.0,71.0,287.0,66.0,6.3427,True,False,False,False,False,305200.0
-117.92,33.7,15.0,3201.0,,1510.0,622.0,4.2708,True,False,False,False,False,161700.0
-117.91,33.71,16.0,3113.0,783.0,1719.0,715.0,3.6505,True,False,False,False,False,145700.0
-117.89,33.7,13.0,1857.0,572.0,838.0,525.0,3.2386,True,False,False,False,False,129200.0
-117.9,33.7,12.0,4695.0,1110.0,2153.0,989.0,4.6483,True,False,False,False,False,190800.0
-117.9,33.7,15.0,2289.0,686.0,982.0,634.0,4.5757,True,False,False,False,False,162500.0
-117.86,33.73,31.0,1115.0,268.0,1369.0,259.0,3.5694,True,False,False,False,False,150500.0
-117.86,33.72,31.0,1194.0,297.0,1602.0,306.0,2.3333,True,False,False,False,False,157700.0
-117.87,33.72,39.0,3167.0,669.0,2789.0,619.0,3.5902,True,False,False,False,False,165900.0
-117.87,33.72,37.0,2216.0,497.0,2445.0,506.0,3.8421,True,False,False,False,False,174000.0
-117.86,33.72,37.0,1429.0,428.0,2089.0,399.0,3.413,True,False,False,False,False,150600.0
-117.86,33.72,32.0,1461.0,340.0,1909.0,346.0,3.5511,True,False,False,False,False,159100.0
-117.85,33.73,28.0,1499.0,574.0,3328.0,595.0,2.4539,True,False,False,False,False,115000.0
-117.84,33.73,20.0,2572.0,732.0,1534.0,669.0,2.4211,True,False,False,False,False,175000.0
-117.84,33.74,22.0,6072.0,1802.0,4715.0,1666.0,3.1353,True,False,False,False,False,121400.0
-117.84,33.74,24.0,1752.0,407.0,910.0,427.0,3.3611,True,False,False,False,False,134600.0
-117.84,33.74,25.0,1818.0,577.0,1426.0,532.0,3.2104,True,False,False,False,False,112500.0
-117.83,33.74,23.0,1818.0,522.0,958.0,485.0,2.6771,True,False,False,False,False,131500.0
-117.86,33.75,5.0,187.0,49.0,207.0,51.0,1.8,True,False,False,False,False,154200.0
-117.86,33.75,31.0,1761.0,515.0,1810.0,468.0,1.9309,True,False,False,False,False,173400.0
-117.86,33.75,6.0,1565.0,599.0,3157.0,629.0,2.9271,True,False,False,False,False,123200.0
-117.86,33.76,15.0,851.0,297.0,1326.0,254.0,2.8289,True,False,False,False,False,117500.0
-117.85,33.74,19.0,1248.0,357.0,1214.0,328.0,2.7059,True,False,False,False,False,159800.0
-117.85,33.75,27.0,2311.0,632.0,2936.0,609.0,2.5651,True,False,False,False,False,171400.0
-117.86,33.74,9.0,525.0,171.0,1257.0,165.0,3.375,True,False,False,False,False,165300.0
-117.86,33.74,32.0,691.0,151.0,926.0,148.0,4.125,True,False,False,False,False,175900.0
-117.85,33.74,26.0,2589.0,1003.0,5756.0,983.0,2.1992,True,False,False,False,False,170800.0
-117.86,33.73,23.0,407.0,108.0,647.0,96.0,3.775,True,False,False,False,False,177400.0
-117.86,33.73,30.0,2651.0,572.0,3249.0,552.0,3.7202,True,False,False,False,False,182100.0
-117.86,33.73,26.0,1702.0,456.0,2776.0,463.0,2.6385,True,False,False,False,False,180200.0
-117.87,33.74,31.0,2338.0,652.0,3289.0,631.0,2.6734,True,False,False,False,False,158500.0
-117.87,33.73,45.0,2264.0,,1970.0,499.0,3.4193,True,False,False,False,False,177000.0
-117.87,33.74,52.0,2411.0,526.0,2165.0,521.0,3.415,True,False,False,False,False,172500.0
-117.86,33.74,38.0,2415.0,642.0,3242.0,599.0,3.425,True,False,False,False,False,165600.0
-117.86,33.73,38.0,2284.0,511.0,2451.0,504.0,3.3125,True,False,False,False,False,159100.0
-117.86,33.74,34.0,2254.0,630.0,2984.0,625.0,2.5,True,False,False,False,False,162500.0
-117.89,33.73,33.0,1308.0,375.0,2175.0,347.0,3.0824,True,False,False,False,False,177400.0
-117.9,33.73,32.0,2930.0,833.0,5116.0,854.0,3.7147,True,False,False,False,False,164100.0
-117.9,33.73,30.0,746.0,172.0,1048.0,163.0,4.1,True,False,False,False,False,166400.0
-117.88,33.73,33.0,2291.0,594.0,3232.0,589.0,3.2037,True,False,False,False,False,163500.0
-117.88,33.73,36.0,2471.0,498.0,2594.0,475.0,3.75,True,False,False,False,False,170500.0
-117.89,33.75,31.0,1205.0,280.0,1476.0,301.0,4.0231,True,False,False,False,False,139200.0
-117.89,33.74,32.0,1562.0,365.0,2145.0,347.0,2.9167,True,False,False,False,False,158400.0
-117.89,33.74,34.0,1759.0,353.0,2083.0,330.0,3.2292,True,False,False,False,False,160600.0
-117.9,33.75,28.0,1346.0,291.0,1575.0,278.0,3.425,True,False,False,False,False,159500.0
-117.9,33.74,19.0,1566.0,379.0,1032.0,330.0,2.2105,True,False,False,False,False,180400.0
-117.9,33.74,18.0,1884.0,442.0,1915.0,442.0,2.3783,True,False,False,False,False,166700.0
-117.91,33.74,25.0,4273.0,965.0,2946.0,922.0,2.9926,True,False,False,False,False,183200.0
-117.91,33.73,26.0,2413.0,512.0,2867.0,509.0,4.7639,True,False,False,False,False,179900.0
-117.9,33.73,26.0,1324.0,314.0,1804.0,311.0,3.9659,True,False,False,False,False,178500.0
-117.9,33.74,24.0,2932.0,955.0,5516.0,911.0,2.7535,True,False,False,False,False,111000.0
-117.9,33.74,25.0,808.0,163.0,1066.0,189.0,4.7679,True,False,False,False,False,173100.0
-117.9,33.74,24.0,1435.0,494.0,3171.0,504.0,3.0833,True,False,False,False,False,151700.0
-117.89,33.74,32.0,660.0,145.0,959.0,113.0,3.75,True,False,False,False,False,159000.0
-117.89,33.74,33.0,619.0,139.0,1217.0,146.0,4.6875,True,False,False,False,False,154400.0
-117.89,33.73,32.0,728.0,134.0,837.0,135.0,4.0769,True,False,False,False,False,163900.0
-117.88,33.75,10.0,1823.0,590.0,2176.0,548.0,1.5026,True,False,False,False,False,151800.0
-117.88,33.74,29.0,720.0,174.0,1045.0,181.0,3.1964,True,False,False,False,False,151900.0
-117.88,33.74,16.0,1444.0,446.0,2329.0,441.0,3.1691,True,False,False,False,False,159400.0
-117.88,33.74,31.0,1120.0,296.0,1718.0,268.0,2.8077,True,False,False,False,False,140300.0
-117.87,33.74,16.0,1243.0,365.0,1925.0,376.0,2.7632,True,False,False,False,False,158900.0
-117.88,33.74,19.0,2261.0,642.0,3545.0,635.0,2.5224,True,False,False,False,False,148500.0
-117.88,33.74,25.0,1799.0,557.0,3416.0,538.0,3.0083,True,False,False,False,False,163500.0
-117.87,33.76,6.0,2992.0,1194.0,3800.0,1130.0,2.246,True,False,False,False,False,183300.0
-117.87,33.75,14.0,5526.0,1916.0,6799.0,1796.0,2.6561,True,False,False,False,False,144400.0
-117.87,33.75,18.0,697.0,255.0,812.0,221.0,2.6635,True,False,False,False,False,162500.0
-117.86,33.75,39.0,275.0,87.0,554.0,103.0,3.5972,True,False,False,False,False,158000.0
-117.86,33.75,13.0,1632.0,598.0,3356.0,659.0,1.5054,True,False,False,False,False,137500.0
-117.87,33.75,12.0,2782.0,1077.0,1968.0,795.0,0.971,True,False,False,False,False,102500.0
-117.87,33.75,26.0,411.0,114.0,448.0,95.0,1.7019,True,False,False,False,False,350000.0
-117.88,33.76,37.0,2988.0,677.0,2354.0,666.0,3.4345,True,False,False,False,False,235500.0
-117.88,33.76,17.0,1768.0,474.0,1079.0,436.0,1.7823,True,False,False,False,False,205300.0
-117.88,33.75,50.0,1344.0,228.0,747.0,234.0,4.5125,True,False,False,False,False,195400.0
-117.88,33.75,34.0,3004.0,673.0,5477.0,640.0,2.8342,True,False,False,False,False,187200.0
-117.9,33.76,26.0,2678.0,702.0,3262.0,685.0,3.6953,True,False,False,False,False,176800.0
-117.9,33.75,32.0,1893.0,431.0,2245.0,426.0,3.7143,True,False,False,False,False,163000.0
-117.89,33.76,36.0,2656.0,572.0,2370.0,571.0,3.8056,True,False,False,False,False,177200.0
-117.89,33.75,34.0,2753.0,654.0,3117.0,631.0,3.1713,True,False,False,False,False,170100.0
-117.88,33.78,26.0,1813.0,421.0,1235.0,343.0,3.5972,True,False,False,False,False,187500.0
-117.88,33.77,31.0,2549.0,355.0,1044.0,362.0,6.9737,True,False,False,False,False,288800.0
-117.88,33.78,26.0,3141.0,670.0,1572.0,724.0,3.3472,True,False,False,False,False,237400.0
-117.89,33.77,32.0,2342.0,570.0,1445.0,453.0,4.1951,True,False,False,False,False,195000.0
-117.89,33.77,35.0,1799.0,343.0,1239.0,368.0,3.9219,True,False,False,False,False,189600.0
-117.89,33.76,34.0,1050.0,210.0,723.0,201.0,4.8,True,False,False,False,False,192700.0
-117.87,33.77,52.0,2512.0,356.0,978.0,365.0,8.0784,True,False,False,False,False,320300.0
-117.87,33.76,37.0,4943.0,851.0,2164.0,788.0,4.1071,True,False,False,False,False,311300.0
-117.86,33.77,39.0,4159.0,655.0,1669.0,651.0,4.6111,True,False,False,False,False,240300.0
-117.86,33.76,34.0,3153.0,561.0,1679.0,532.0,4.7083,True,False,False,False,False,205300.0
-117.84,33.76,14.0,1458.0,423.0,615.0,365.0,4.2798,True,False,False,False,False,218800.0
-117.85,33.76,26.0,2312.0,525.0,1273.0,437.0,2.8828,True,False,False,False,False,204700.0
-117.84,33.76,16.0,238.0,51.0,93.0,50.0,5.375,True,False,False,False,False,215700.0
-117.84,33.76,22.0,378.0,78.0,196.0,81.0,3.6806,True,False,False,False,False,219400.0
-117.84,33.75,16.0,4367.0,1161.0,2164.0,1005.0,4.0214,True,False,False,False,False,139500.0
-117.85,33.76,33.0,1866.0,327.0,1053.0,371.0,4.5461,True,False,False,False,False,213800.0
-117.84,33.77,14.0,4412.0,952.0,1656.0,874.0,4.3292,True,False,False,False,False,206500.0
-117.85,33.77,23.0,5928.0,1204.0,3570.0,1150.0,4.0398,True,False,False,False,False,233100.0
-117.84,33.77,26.0,3350.0,581.0,1314.0,550.0,3.5195,True,False,False,False,False,249100.0
-117.84,33.76,26.0,2110.0,409.0,1146.0,407.0,4.3698,True,False,False,False,False,229600.0
-117.83,33.75,22.0,6433.0,1174.0,2703.0,1125.0,4.9957,True,False,False,False,False,296400.0
-117.82,33.75,30.0,2910.0,535.0,1270.0,489.0,4.6161,True,False,False,False,False,236500.0
-117.82,33.75,24.0,893.0,209.0,342.0,197.0,2.8261,True,False,False,False,False,146500.0
-117.82,33.74,25.0,2720.0,680.0,1559.0,631.0,3.0958,True,False,False,False,False,137800.0
-117.83,33.75,34.0,2660.0,601.0,1475.0,567.0,3.4152,True,False,False,False,False,210200.0
-117.81,33.75,23.0,3498.0,636.0,1574.0,642.0,5.021,True,False,False,False,False,252200.0
-117.8,33.74,30.0,3569.0,551.0,1540.0,537.0,5.2998,True,False,False,False,False,247200.0
-117.81,33.73,19.0,5471.0,1345.0,2828.0,1247.0,3.5719,True,False,False,False,False,252800.0
-117.81,33.74,24.0,2696.0,649.0,1908.0,626.0,3.3047,True,False,False,False,False,216900.0
-117.81,33.73,19.0,4022.0,975.0,2334.0,954.0,3.0305,True,False,False,False,False,140600.0
-117.81,33.73,23.0,3056.0,556.0,1508.0,555.0,4.7273,True,False,False,False,False,234200.0
-117.82,33.73,23.0,2542.0,772.0,1720.0,675.0,3.8703,True,False,False,False,False,137000.0
-117.82,33.73,24.0,845.0,190.0,482.0,190.0,4.7039,True,False,False,False,False,225000.0
-117.82,33.73,27.0,1270.0,258.0,809.0,264.0,5.0162,True,False,False,False,False,223000.0
-117.83,33.74,23.0,6114.0,1623.0,4088.0,1521.0,3.0382,True,False,False,False,False,183600.0
-117.83,33.73,20.0,5768.0,1597.0,4853.0,1465.0,3.5387,True,False,False,False,False,160400.0
-117.8,33.76,27.0,2655.0,345.0,1017.0,335.0,6.9014,True,False,False,False,False,366800.0
-117.79,33.76,25.0,2037.0,252.0,796.0,249.0,11.0546,True,False,False,False,False,487200.0
-117.79,33.75,26.0,2893.0,345.0,983.0,326.0,13.466,True,False,False,False,False,500001.0
-117.79,33.75,26.0,2955.0,377.0,1074.0,373.0,9.3845,True,False,False,False,False,500001.0
-117.8,33.75,29.0,3058.0,488.0,1197.0,474.0,5.3903,True,False,False,False,False,286600.0
-117.8,33.74,33.0,2890.0,453.0,1300.0,452.0,6.5616,True,False,False,False,False,290200.0
-117.81,33.75,25.0,2365.0,471.0,1197.0,458.0,3.7031,True,False,False,False,False,227800.0
-117.79,33.77,23.0,3596.0,451.0,1292.0,458.0,8.5403,True,False,False,False,False,451300.0
-117.79,33.77,21.0,4349.0,553.0,1680.0,519.0,6.9014,True,False,False,False,False,439000.0
-117.78,33.76,25.0,2260.0,261.0,719.0,254.0,11.4537,True,False,False,False,False,500001.0
-117.78,33.78,6.0,9792.0,1283.0,3744.0,1179.0,10.1714,True,False,False,False,False,481500.0
-117.76,33.79,4.0,8974.0,1268.0,3754.0,1241.0,8.2653,True,False,False,False,False,374000.0
-117.77,33.76,19.0,3532.0,402.0,1200.0,426.0,11.0124,True,False,False,False,False,500001.0
-117.82,33.77,32.0,2308.0,301.0,967.0,320.0,7.0565,True,False,False,False,False,324600.0
-117.83,33.77,22.0,2956.0,642.0,1342.0,558.0,4.1151,True,False,False,False,False,203200.0
-117.83,33.77,26.0,4931.0,853.0,2249.0,818.0,4.275,True,False,False,False,False,285400.0
-117.82,33.76,27.0,3230.0,449.0,1193.0,448.0,6.5308,True,False,False,False,False,287800.0
-117.82,33.77,27.0,2578.0,314.0,976.0,340.0,7.1882,True,False,False,False,False,359200.0
-117.82,33.76,33.0,2774.0,428.0,1229.0,407.0,6.2944,True,False,False,False,False,265600.0
-117.81,33.76,32.0,2053.0,339.0,835.0,323.0,5.5654,True,False,False,False,False,281800.0
-117.8,33.77,29.0,5436.0,707.0,2046.0,685.0,8.7496,True,False,False,False,False,349500.0
-117.81,33.77,31.0,4624.0,624.0,1852.0,635.0,7.2392,True,False,False,False,False,334600.0
-117.81,33.83,8.0,7326.0,884.0,2569.0,798.0,10.157,True,False,False,False,False,477100.0
-117.83,33.83,13.0,3759.0,489.0,1496.0,499.0,8.3818,True,False,False,False,False,377600.0
-117.83,33.83,23.0,2775.0,547.0,1226.0,510.0,3.6707,True,False,False,False,False,231400.0
-117.82,33.8,15.0,3207.0,647.0,1414.0,595.0,4.0484,True,False,False,False,False,165600.0
-117.83,33.79,29.0,1454.0,236.0,724.0,262.0,4.8542,True,False,False,False,False,218100.0
-117.82,33.79,26.0,2641.0,633.0,3657.0,617.0,4.1339,True,False,False,False,False,222300.0
-117.83,33.8,30.0,4713.0,758.0,2271.0,730.0,5.8622,True,False,False,False,False,221000.0
-117.83,33.8,31.0,2016.0,409.0,1095.0,405.0,3.8681,True,False,False,False,False,196000.0
-117.84,33.79,37.0,2733.0,460.0,1378.0,476.0,5.3041,True,False,False,False,False,235700.0
-117.83,33.79,25.0,2070.0,513.0,1078.0,460.0,2.9312,True,False,False,False,False,220100.0
-117.84,33.79,34.0,2590.0,603.0,1658.0,608.0,2.378,True,False,False,False,False,199600.0
-117.84,33.78,26.0,2577.0,434.0,1086.0,432.0,4.6125,True,False,False,False,False,229200.0
-117.84,33.78,24.0,3817.0,787.0,1656.0,713.0,4.25,True,False,False,False,False,248000.0
-117.81,33.79,23.0,3114.0,610.0,2045.0,577.0,3.75,True,False,False,False,False,211900.0
